review_id,listing_id,date,reviewer_id,reviewer_name,comments
59351,47368471,2021-11-14 00:00:00.000000,16633769,Loes,"Ontzettend nare, apathische vorm van communicatie. Zodra bekend werd dat er een verplichte PCR-test voor horeca gold á 80 euro per dag, hebben we direct gevraagd of het mogelijk was het weekend te verzetten. Daarbij gaven we aan dat het geen enkel probleem was als er pas over een half jaar weer plek zou zijn. We werden echter dagenlang aan het lijntje gehouden waarna plots kwaad op de regels werd gewezen en we uitgevoeterd werden omdat we ons niet zouden wíllen vaccineren. Geen enkele vorm van empathie, reactie op onze geboden flexibiliteit, bevooroordeeld wat erg kwetsend was (medisch gezien kón 1 van ons niet gevaccineerd worden. Ik heb aangegeven geschrokken te zijn van deze plotseling kwade en kwetsense reactie en heb vervolgens níets meer van de host vernomen.<br/><br/>Daarnaast was het huisje slecht vindbaar (nr 7 ipv 14), was de woonkamer erg karig en rook het er muf."
59352,47368471,2021-11-21 00:00:00.000000,392982684,Melissa,"Het huisje ziet er zo uit als op de foto's. Klein maar fijn, het was vroeger een arbeidershuisje wat toevoegt aan de sfeer. Het heeft een stijle trap waar je wel tegen moet kunnen. Zo goed als alles is aanwezig. Het was schoon, behalve het kleed. Al met al zeker waar voor je geld"
59353,47368471,2021-11-29 00:00:00.000000,14090526,Emilie,very nice stay in a lovely and central little house ; communication with Herman is very good
59354,47368471,2021-12-12 00:00:00.000000,119643694,Adria,Herman give us a lot of attention during our trip. Great place and wonderful house!!!
59355,47401324,2021-04-11 00:00:00.000000,291559859,Eline,"Dit was een zeer aangenaam appartement, zeker voor herhaling vatbaar. Goede prijs-kwaliteitverhouding, goede ligging en uitstekende gastvrijheid. Een echte aanrader!"
59356,47401324,2021-04-17 00:00:00.000000,396898993,Tom,Het is een zeer aangenaam verblijf dat gloednieuw is. Het appartement is modern ingericht en je hebt veel ruimte. Zeer centraal gelegen en alle voorzieningen waren aanwezig. Zeker een aanrader!
59357,47401324,2021-04-18 00:00:00.000000,5163332,Annelies,"Dit verblijf is een aanrader. De locatie is super, het appartement is heel mooi, gloednieuw en zeer smaakvol ingericht. Wij verbleven er met onze twee kleine kindjes en ook zij waren enthousiast.<br/>Bart is een vriendelijke gastheer en wij voelden ons meteen thuis. Zeker voor herhaling vatbaar."
59358,47401324,2021-05-01 00:00:00.000000,363204257,Kirsten,Proper en ruim appartement met alles aanwezig wat nodig.<br/>Host steeds bereikbaar en zeer vriendelijk <br/><br/>Aanrader !
59359,47401324,2021-05-09 00:00:00.000000,309907754,Sébastien,"Heel ruim en proper appartement op een toplocatie, totaal geen last gehad van het feit dat we op een druk plaats logeerde . Heerlijk geslapen. Alles was aanwezig wat nodig is . Volgende keer komen we zeker terug."
59360,47401324,2021-05-15 00:00:00.000000,48398038,Alexandru,Bart is a very kind and welcoming host. <br/>He is very precise in communication and flexible.<br/>I totally recommend him as a host.
59361,47401324,2021-05-20 00:00:00.000000,400257725,Josefine,"Clean, nice and stylish appartment. Very central."
59362,47401324,2021-05-23 00:00:00.000000,399856701,Liesbeth,Super host
59363,47401324,2021-05-24 00:00:00.000000,309280208,Bertrand,Pas de surprise ... top!
59364,47401324,2021-05-31 00:00:00.000000,240008600,Kim,"Very central, perfectly clean and amazing interior! Also such a nice attention to detail around the apartment! :)"
59365,47401324,2021-06-20 00:00:00.000000,9684693,Miryam,"Zeer nieuw, net en schoon airbnb op een perfecte locatie om Anvers te ontdekken. 100% aanrader!!"
59366,47401324,2021-08-15 00:00:00.000000,44945620,Tony,Zeer positieve ervaring!
59367,47401324,2021-08-22 00:00:00.000000,125276281,Peter,Keurig nieuw appartement met openbaar vervoer voor de deur.
59368,47401324,2021-08-29 00:00:00.000000,20809495,Annelies,"Een mooi, zeer net en ideaal gelegen appartement.<br/>We hebben 1 nacht verbleven in het appartement met 4 vriendinnen. <br/>Het appartement zou perfect kunnen dienen voor een langer verblijf.<br/>Zeer vlotte en aangename communicatie met de verhuurder.<br/>Voor herhaling vatbaar"
59369,47401324,2021-09-05 00:00:00.000000,43014248,An,Appartement met alle voorzieningen op zeer centrale locatie. Zeer goede communicatie met de host. Vlot in- en uitchecken
59370,47445558,2021-01-23 00:00:00.000000,21646658,Elke,"Heel gezellig appartement aan de turnhoutsebaan in Antwerpen. Leuke en gezellige inrichting, een goede plek om tot rust te komen. Er is een klein terrasje aan de straatkant, en als je de ramen dicht doet hoor je bijna geen omgevingsgeluiden. Zeker een aanrader!"
59371,47445558,2021-01-24 00:00:00.000000,223149810,Bapi,a must stay place near Antwerp central location in a warm and cozy room.
59372,47445558,2021-01-27 00:00:00.000000,361582889,Besho,amazing place to stay guys .<br/>the location is near to everythingthat you need in Antwerpen.<br/>I hope to be there one more time in the future.
59373,47445558,2021-02-01 00:00:00.000000,177278841,Nikolay,"A very cosy studio near the center of Antwerp.  It was clean and equipped with all kind of necessities for cooking and. There is a fridge and a washing machine, few pans and casseroles. We spent three days there with my girlfriend and are very satisfied. Highly recommended."
59374,47445558,2021-03-31 00:00:00.000000,87575445,Alessandro,"Benjamin's flat is nice, cosy, and benefits from an excellent position. The apartment was super clean and Benjamin was very responsive and helpful as I had to amend my reservation at the last minute. I would definitely recommend staying at his flat!"
59375,47445558,2021-04-03 00:00:00.000000,166263651,Natalia,Nice place to stay. Very near Antwerpen central station. Good place for few days or longer. Owner is very friendly and quickly replaying.
59376,47445558,2021-04-05 00:00:00.000000,394843232,Peggy,leuke condo. spijtig van de luidruchtige buren op dat moment. heel sympathieke host.
59377,47445558,2021-04-30 00:00:00.000000,7135620,Sam,"klein, maar gezellig verblijf dichtbij centraal station. een aanrader! gratis netflix is leuk extraatje"
59378,47445558,2021-06-27 00:00:00.000000,19028594,Teréz,The apartment is super nice. You can reach the top sites within a 10 min walk; otherwise rent a bike and get around! Price and value- best combination ever!
59379,47445558,2021-06-30 00:00:00.000000,38991236,Kimberly,"The apartment was very comfortable and we really liked it. The location is good, it‘s a 20 minute walk to the city center and there is a tram station in front of the building. We enjoyed our stay!"
59380,47445558,2021-07-11 00:00:00.000000,228932996,Emma,We enjoyed our stay here. <br/>it's a very clean appartment at a central location!
59381,47445558,2021-08-21 00:00:00.000000,76188896,Teresa,We had a great time! The location is perfect and verg close to the city center. Great communication with the host!
59382,47445558,2021-08-25 00:00:00.000000,305278563,Julia Helena,"super schönes Apartment!! sehr sauber! leider ist das Vierte, in welchem sich das Apartment befindet nicht so schön man brauch aber nur 10 Minuten mit dem Auto oder 30 Minuten zu Fuß in die Innenstadt."
59383,47445558,2021-08-29 00:00:00.000000,80896258,Chelsea,Benjamin’s place is a great choice for a stay in Antwerp! Would highly recommend to fellow travelers.
59384,47445558,2021-08-30 00:00:00.000000,382037610,Katherine,Super mooi en fijn verblijf gehad! Het zag er super leuk uit en het rook er heerlijk!
59385,47445558,2021-09-01 00:00:00.000000,329639783,Sammy,"Apartment is located under 10 minute walk from the square in-front of the main train station. Around the apartment there are several shops and supermarkets such as a Carrefour across the road. Very clean and modern apartment, even a washing machine included."
59386,47445558,2021-09-03 00:00:00.000000,158590243,Vangelis,Schönes kleines AirBnB in der Nähe des Hauptbahnhofs.
59387,47445558,2021-09-12 00:00:00.000000,16889779,Sabatino,"My staying in Benjamin’s flat was lovely. Benjamin is very kind and very present for any question and need, he couldnt have been more nice! The flat is not far from the station, in a multi cultural and quite sparkling area which makes the staying never boring, maybe just a bit loud sometimes, with shops and supermarkets on every corner. In about 10 minutes walk you’ll be at the station, 20 minutes more you will be in the main centre, so definitely a good alternative to the central square :) And the flat itself has all the comforts for one or two persons, and a little balcony which faces the street. Thank you again! :)"
59388,47445558,2021-09-13 00:00:00.000000,421831239,Lucie,Appartement très bien situé et très beau. Bonne communication reçu
59389,47445558,2021-09-23 00:00:00.000000,238992953,Jan Felipe,We had a lovely stay :)
59390,47445558,2021-09-25 00:00:00.000000,74255337,Michelle,"The apartment was really nice, close to the tram and easy to reach everything. <br/>There’s a cheap Parking House nearby, only 10min by foot. We felt really comfortable there and would go there again. The check in and check out was also very easy! <br/><br/>The only thing we would have to complain about is that the floor wasn’t cleaned/mopped. Since there’s a cleaning fee, this was very unexpected. I used the broom to clean the dirt, but a mop would’ve made a way better difference. If this would’ve been done, it would’ve been 5 Stars from us."
59391,47445558,2021-09-28 00:00:00.000000,246737227,Liliana,"The appartment was like the pictures, but the cleaning wasn't great. <br/>It is just a short 5 minute walk to the Central Station and from there you can see all of Antwerp on foot."
59392,47445558,2021-09-29 00:00:00.000000,170702939,Stephen,"Great clean place, Easy access. Communicative and help full Host. Thanks for a great stay."
59393,47445558,2021-10-03 00:00:00.000000,416594398,Carie,"Het appartement ligt op een super goede locatie! Het was knus en heel leuk ingericht, ik zou er zo nog een keer naartoe gaan. Zeker een aanrader!"
59394,47445558,2021-10-10 00:00:00.000000,4624801,Ulrike Pahlke,Benjamins Studio is a light and nice room with high ceilings and everything you need for a short stay in Antwerp for a couple.<br/>The communication was excellent. The hosts took great care about the check- in and out.We enjoyed the multicultural area with nice Arabic bakeries and food stores right downstairs.<br/>Great value for the money!
59395,47445558,2021-10-15 00:00:00.000000,418733664,Jenneke,"Een perfecte plek voor een citytrip in Antwerpen. <br/>Het is niet ver van het Centraal Station en daardoor is heel Antwerpen binnen bereik.<br/><br/>De studio is netjes. <br/>Voor wie niet zo graag slaapt op ergonomische hoofdkussens: neem je eigen kussen mee. <br/>Het verblijf ligt midden in de stad, dus kan je geen muisstille slaapplek verwachten. Geluidsoverlast viel wel mee, gezien de plaats.<br/>Er is Netflix, een aangename douche en een wasmachine.<br/>De incheck is duidelijk weergegeven in de communicatie."
59396,47445558,2021-10-24 00:00:00.000000,402953404,Hannah,We had a great time at Antwerp and the apartment was everything we needed. It is located in a busy and loud street but as we spend most our time exploring the city and the nearby area it was okay.  We really enjoyed the direct access to the central station and the walking distance to the city center (15-20 minutes by foot). The communication with Benjamin was great! He was really cooperative when there was a problem from our side and he answered all the questions we had. All in all I would definitely recommend Benjamin and Luice’s apartment.
59397,47445558,2021-10-25 00:00:00.000000,413371966,Mihai,Thé check in was not the best due to the problem having with the previous guest but the rest was very pleasant. The bed the view and the location is prefect close to the train station as well as the center of Antwerp
59398,47445558,2021-11-07 00:00:00.000000,420942098,Debby,8 min walk from central station. Good place to stay and easy to check in!
59399,47445558,2021-11-11 00:00:00.000000,8138052,Joakim,"Great place for a very generous price. Could have been cleaner (less dust) and less smelly of cleaning products but perfectly ok. The street outside is noisy until late at night so bring ear plugs. Tops ten minute walk to central station. Bed is comfy all though not of the quiet type. Didn't think i needed Netflix during a vacation but it was a nice bonus.<br/>As far as we could see there was no coffee cooker. A bit of a minus considering most other basics were there, even washing machine which helped us to pack light. All in all a great place!"
59400,47445558,2021-11-21 00:00:00.000000,70995911,Carlijn,Fijn verblijf in het centrum van Antwerpen.<br/>Goede communicatie met Benjamin.
59401,47445558,2021-11-28 00:00:00.000000,121656681,Lio,We had a lovely stay at this nicely located apartment!
59402,47445558,2021-12-04 00:00:00.000000,153423309,Megan,"Overall a decent accommodation… We had a great time in Antwerp, but the rental could have been a lot cleaner. There were old linens/towels in the washer (so we couldn’t use it) and bugs crawling all over the kitchen. The bed was pretty unstable. We also had issues with checkin and it took around 4 hours for a response… Definitely room to improve! Not sure if it was worth it despite the price."
